"Sample"	"NSlikelihood"	"posterior"	"likelihood"	"prior"	"treeLikelihood.file688a7d18513c"	"TreeHeight"	"rateAC"	"rateAG"	"rateAT"	"rateCG"	"rateGT"	"freqParameter.1"	"freqParameter.2"	"freqParameter.3"	"freqParameter.4"	"BirthDeath"	"BDBirthRate"	"BDDeathRate"	"logP.mrca.auto_name_1.."	"mrca.age.auto_name_1."	"clockRate"
"76"	75	-5054.51187346478	-5143.63414390296	-5054.51187346478	-89.1222704381743	-5054.51187346478	15.0007333977927	1.20688721482175	2.47767830793104	0.0959466660502125	0.85003223972652	1.53209955522422	0.267281219636949	0.270443279278829	0.248126562626419	0.214148938457803	-79.8302872884793	0.160487421289202	0.872037892776421	5.7198805846411	15.0007333977927	1.75552110613361
"77"	76	-5043.16249898825	-5113.69467820621	-5043.16249898825	-70.5321792179574	-5043.16249898825	15.0007333977927	1.0063722039543	2.47767830793104	0.0959466660502125	0.85003223972652	1.53209955522422	0.267281219636949	0.270443279278829	0.248126562626419	0.214148938457803	-61.4328554518372	0.143849138215245	0.923129352381349	5.7198805846411	15.0007333977927	1.41730722620995
"78"	77	-5011.66476362099	-5093.70823117889	-5011.66476362099	-82.0434675578985	-5011.66476362099	15.0007333977927	0.655499647119522	2.47767830793104	0.0959466660502125	0.609456476582879	1.81281386538023	0.267281219636949	0.270443279278829	0.248126562626419	0.214148938457803	-73.5387334755063	0.217351377342794	0.689396607934471	5.7198805846411	15.0007333977927	0.672782981196969
"79"	78	-5003.78795630151	-5075.15534756554	-5003.78795630151	-71.3673912640305	-5003.78795630151	15.0007333977927	0.655499647119522	1.50454939665107	0.0572346832469806	0.629256758887981	1.81281386538023	0.271574450743925	0.266150048171854	0.248126562626419	0.214148938457803	-63.8475194225267	0.234321477710161	0.786638519623288	5.7198805846411	15.0007333977927	0.886206358345348
"80"	79	-4982.06613821641	-5052.34881847353	-4982.06613821641	-70.2826802571258	-4982.06613821641	15.0007333977927	0.795439955963082	0.844420437436673	0.0945175557005619	0.629256758887981	1.81281386538023	0.262783200734163	0.256736713436517	0.26119747871635	0.21928260711297	-62.6664438731186	0.311940612729929	0.727053872902844	5.7198805846411	15.0007333977927	1.21632501884536
"81"	80	-4966.7844750078	-5036.04874495368	-4966.7844750078	-69.2642699458814	-4966.7844750078	15.0007333977927	0.795439955963082	1.01985184739338	0.0945175557005619	0.629256758887981	1.81281386538023	0.262783200734163	0.256736713436517	0.26119747871635	0.21928260711297	-61.4599379689285	0.283696535973192	0.737097381115404	5.7198805846411	15.0007333977927	1.5921034208724
"82"	81	-4937.920598719	-4998.55759325511	-4937.920598719	-60.6369945361141	-4937.920598719	15.0007333977927	0.795439955963082	1.03354990947473	0.0945175557005619	0.629256758887981	1.81281386538023	0.262783200734163	0.256736713436517	0.26119747871635	0.21928260711297	-52.8193027355532	0.317198394517277	0.807745081180411	5.7198805846411	15.0007333977927	1.52353217446945
"83"	82	-4935.52872432955	-5004.25804648367	-4935.52872432955	-68.7293221541214	-4935.52872432955	15.0007333977927	0.773930834220688	1.00975971339509	0.0918383045195914	0.583252225571292	1.81281386538023	0.260297311817205	0.259222602353475	0.26119747871635	0.21928260711297	-61.0674459948619	0.189338319015386	0.786860458947613	5.7198805846411	15.0007333977927	0.963665473995045
"84"	83	-4931.34867378794	-4997.81281213527	-4931.34867378794	-66.4641383473325	-4931.34867378794	15.0007333977927	0.773930834220688	1.00975971339509	0.103796976971155	0.583252225571292	1.92486948962462	0.252923474987907	0.259222602353475	0.26119747871635	0.226656443942268	-58.6165947390416	0.152043478475067	0.837252539246914	5.7198805846411	15.0007333977927	0.958620954426846
"85"	84	-4925.27199950354	-4998.55880599148	-4925.27199950354	-73.2868064879352	-4925.27199950354	15.0007333977927	0.773930834220688	1.00975971339509	0.152599920476216	0.512571095981448	1.40240950990984	0.250488549699191	0.259222602353475	0.255732007599723	0.23455684034761	-65.5511373846108	0.155861371793484	0.881212772269742	5.7198805846411	15.0007333977927	1.028659660311
"86"	85	-4885.37119216041	-4945.29164129557	-4885.37119216041	-59.9204491351657	-4885.37119216041	14.9989042073252	1.01459048440287	1.00975971339509	0.335229191233456	0.512571095981448	1.40240950990984	0.250488549699191	0.259222602353475	0.260371002267518	0.229917845679816	-50.8061414509603	0.221982896683092	0.911424335352775	5.38843595268937	14.9989042073252	1.45806466684923
"87"	86	-4878.24555011967	-4952.9864211921	-4878.24555011967	-74.7408710724365	-4878.24555011967	14.9989042073252	0.76561357957477	0.92332326329013	0.335229191233456	0.512571095981448	1.40240950990984	0.250488549699191	0.259222602353475	0.260371002267518	0.229917845679816	-66.0082813882723	0.172730979041354	0.926170475535234	5.38843595268937	14.9989042073252	1.01006237181456
"88"	87	-4867.76993591745	-4938.14791704533	-4867.76993591745	-70.3779811278824	-4867.76993591745	14.9989042073252	0.76561357957477	1.68470828077297	0.27158930881791	0.481458535450749	1.40240950990984	0.250488549699191	0.259222602353475	0.260371002267518	0.229917845679816	-61.3049831516553	0.148609069029046	0.846792175216213	5.38843595268937	14.9989042073252	1.31037959374988
"89"	88	-4851.94148581994	-4917.17120101004	-4851.94148581994	-65.2297151900992	-4851.94148581994	14.9989042073252	0.76561357957477	1.93365398562717	0.27158930881791	0.481458535450749	2.07486482348114	0.250488549699191	0.259222602353475	0.257542606774081	0.232746241173252	-55.5739773396319	0.151212539985656	0.886638519842131	5.38843595268937	14.9989042073252	1.19495384481023
"90"	89	-4832.49218739898	-4891.69580155805	-4832.49218739898	-59.2036141590745	-4832.49218739898	14.9989042073252	0.76561357957477	1.93365398562717	0.27158930881791	0.75405732118759	2.07486482348114	0.250488549699191	0.259222602353475	0.257542606774081	0.232746241173252	-49.0944005680704	0.182159358244196	0.898619036050259	5.38843595268937	14.9989042073252	0.806059341636566
"91"	90	-4821.13811215911	-4878.64867860486	-4821.13811215911	-57.5105664457555	-4821.13811215911	14.9989042073252	0.6022424780952	1.93365398562717	0.27158930881791	0.705719804861198	2.07486482348114	0.250077973967763	0.259222602353475	0.25795318250551	0.232746241173252	-47.7134778715205	0.182183845444823	0.906398930452738	5.38843595268937	14.9989042073252	1.29983208101503
"92"	91	-4798.79492114748	-4856.54517339862	-4798.79492114748	-57.7502522511356	-4798.79492114748	14.9989042073252	0.634214343276752	1.54610101939385	0.27158930881791	0.705719804861198	1.966956223755	0.241778131058912	0.259222602353475	0.25795318250551	0.241046084082103	-48.1942242202026	0.0708674873104684	0.946405241399032	5.38843595268937	14.9989042073252	1.08299715692116
"93"	92	-4777.54954530313	-4827.10396895304	-4777.54954530313	-49.5544236499104	-4777.54954530313	14.9989042073252	0.746823899332578	2.05946354461682	0.27958656078054	0.698002070617792	1.966956223755	0.241778131058912	0.259222602353475	0.25795318250551	0.241046084082103	-39.5166710261233	0.139761322609396	0.961511936038345	5.38843595268937	14.9989042073252	1.31394240360372
"94"	93	-4776.13030836798	-4825.10437529443	-4776.13030836798	-48.9740669264485	-4776.13030836798	14.9989042073252	0.746823899332578	1.96721753483764	0.425386624916014	0.698002070617792	1.966956223755	0.242287861991364	0.259222602353475	0.257443451573058	0.241046084082103	-38.5711785426356	0.250172538194618	0.866677428769814	5.38843595268937	14.9989042073252	1.15301001017365
"95"	94	-4775.51378435013	-4832.3322101921	-4775.51378435013	-56.8184258419682	-4775.51378435013	14.9989042073252	1.13751779804502	1.70399912777341	0.814423154235836	0.747637818832254	1.966956223755	0.242287861991364	0.261641780997029	0.257443451573058	0.238626905438549	-45.4002168977021	0.336007843418494	0.845189942155362	5.38843595268937	14.9989042073252	1.2143080605824
"96"	95	-4752.76609948932	-4809.90381941066	-4752.76609948932	-57.1377199213334	-4752.76609948932	14.9989042073252	1.3244199674274	1.70399912777341	0.814423154235836	1.23241785177278	1.7988471365695	0.242287861991364	0.261641780997029	0.257443451573058	0.238626905438549	-45.1346842624317	0.229051778217463	0.963203992322624	5.38843595268937	14.9989042073252	1.48752485925939
"97"	96	-4732.2602615796	-4788.87391223807	-4732.2602615796	-56.6136506584724	-4732.2602615796	14.9989042073252	1.3244199674274	1.70399912777341	0.51714393461022	1.23241785177278	1.7988471365695	0.252032916872585	0.254134856047132	0.257443451573058	0.236388775507225	-45.0717938168404	0.10716545158634	0.964072692891019	5.38843595268937	14.9989042073252	0.945312960191221
"98"	97	-4719.80485110116	-4772.4382205268	-4719.80485110116	-52.6333694256435	-4719.80485110116	14.9989042073252	1.3244199674274	1.70399912777341	0.496938504037534	1.23241785177278	1.7988471365695	0.252032916872585	0.249845587193219	0.261732720426971	0.236388775507225	-41.1313953344639	0.0730460983703109	0.978219443298356	5.38843595268937	14.9989042073252	1.35626288482978
"99"	98	-4719.45752439273	-4777.18229571068	-4719.45752439273	-57.7247713179513	-4719.45752439273	14.9989042073252	1.3244199674274	1.70399912777341	0.496938504037534	1.23241785177278	1.7988471365695	0.252032916872585	0.249845587193219	0.261732720426971	0.236388775507225	-46.2227972267718	0.211136923216455	0.926587054348485	5.38843595268937	14.9989042073252	1.16700478078539
"100"	99	-4707.41100096627	-4759.8899962924	-4707.41100096627	-52.4789953261306	-4707.41100096627	14.9989042073252	0.937952219264226	1.70399912777341	0.447496724707224	1.23241785177278	1.7988471365695	0.256218972049336	0.249845587193219	0.25754666525022	0.236388775507225	-41.4479487296525	0.10981690538376	0.949955581926654	5.38843595268937	14.9989042073252	1.22117822758395
"101"	100	-4700.35432131751	-4756.93233032906	-4700.35432131751	-56.5780090115503	-4700.35432131751	14.9989042073252	0.937952219264226	1.33089519129134	0.447496724707224	0.804357909914639	1.85299120606738	0.256218972049336	0.249845587193219	0.25754666525022	0.236388775507225	-46.2149610313168	0.0902725158552053	0.961573112041219	5.38843595268937	14.9989042073252	0.885078790240002
"102"	101	-4671.22435054815	-4706.77167381318	-4671.22435054815	-35.5473232650292	-4671.22435054815	14.9989042073252	0.723812398001786	1.33089519129134	0.531785108242837	0.804357909914639	1.85299120606738	0.260868879339898	0.245195679902657	0.25754666525022	0.236388775507225	-25.2795271144599	0.19223755686253	0.930161011807461	5.38843595268937	14.9989042073252	1.52291455673624
"103"	102	-4669.28346093513	-4698.25983910443	-4669.28346093513	-28.9763781692951	-4669.28346093513	14.9989042073252	0.723812398001786	0.820574574599599	0.660597131506521	1.48859852552059	1.35968331165267	0.267326920920946	0.235686394524388	0.24394853974925	0.253038144805416	-18.6647894593513	0.23547628882839	0.919025554866154	5.38843595268937	14.9989042073252	2.2970151955862
"104"	103	-4645.83772143846	-4680.88444773378	-4645.83772143846	-35.0467262953174	-4645.83772143846	14.9989042073252	0.723812398001786	0.820574574599599	0.660597131506521	1.48859852552059	1.27820719396874	0.274452577372671	0.235084246273696	0.237425031548217	0.253038144805416	-24.8019888769176	0.155077131618821	0.946231693320148	5.38843595268937	14.9989042073252	2.07114396904385
"105"	104	-4640.33936541827	-4669.57834962843	-4640.33936541827	-29.2389842101639	-4640.33936541827	14.9989042073252	0.723812398001786	1.49840894274584	0.970795541681692	1.22687074427577	1.27820719396874	0.282120722970982	0.235084246273696	0.237425031548217	0.245369999207105	-18.2014381372382	0.140435390819492	0.959106661519388	5.38843595268937	14.9989042073252	1.70149453301831
"106"	105	-4617.4633188282	-4649.30141807868	-4617.4633188282	-31.8380992504784	-4617.4633188282	14.9989042073252	0.644643234688544	0.786845708377058	0.970795541681692	2.11290382093512	1.48328414164812	0.273403921592172	0.235084246273696	0.237425031548217	0.254086800585915	-20.7991245362126	0.220875969198504	0.959106661519388	5.38843595268937	14.9989042073252	2.09376923284557
"107"	106	-4609.22674512647	-4655.27197675317	-4609.22674512647	-46.045231626697	-4609.22674512647	14.9989042073252	0.644643234688544	0.786845708377058	0.970795541681692	1.58927025774757	1.0317737648127	0.264127764246891	0.235084246273696	0.246701188893497	0.254086800585915	-35.7191504195341	0.186145190296681	0.923422991924465	5.38843595268937	14.9989042073252	1.6176414981884
"108"	107	-4596.3920642294	-4652.74714169139	-4596.3920642294	-56.3550774619986	-4596.3920642294	14.9989042073252	0.511928399268249	0.786845708377058	1.02925006214868	1.38530134257714	1.0317737648127	0.264127764246891	0.235084246273696	0.246701188893497	0.254086800585915	-46.3507488844976	0.210734253923635	0.909640888053706	5.38843595268937	14.9989042073252	0.932550293363066
"109"	108	-4594.50914038778	-4648.07666421285	-4594.50914038778	-53.5675238250742	-4594.50914038778	14.9989042073252	0.511928399268249	0.786845708377058	1.02925006214868	1.99840941688699	1.0317737648127	0.259140536233757	0.24007147428683	0.246701188893497	0.254086800585915	-43.1537722534295	0.282316821446013	0.887154194437377	5.38843595268937	14.9989042073252	1.05646435905667
"110"	109	-4529.58286505304	-4575.27490496933	-4529.58286505304	-45.6920399162922	-4529.58286505304	14.9989042073252	0.511928399268249	0.633275894261081	1.02925006214868	1.01129329565397	0.982601289294364	0.251920410834693	0.24007147428683	0.246070700399858	0.261937414478619	-36.2893205929115	0.167354046542318	0.913268270314139	5.38843595268937	14.9989042073252	1.32866552272891
"111"	110	-4513.56451969938	-4559.53664411498	-4513.56451969938	-45.9721244155942	-4513.56451969938	14.9989042073252	0.511928399268249	0.633275894261081	1.38258971125529	0.79057005542186	0.885338046733691	0.24838341326982	0.243608471851703	0.246070700399858	0.261937414478619	-36.618439918253	0.215429392309068	0.931593289675074	5.38843595268937	14.9989042073252	1.13407044258453
"112"	111	-4512.40245955176	-4555.56425529336	-4512.40245955176	-43.1617957415951	-4512.40245955176	14.9989042073252	0.917418996632687	0.992881190991988	1.38258971125529	0.556000269208537	0.673036686452468	0.240738842923359	0.243608471851703	0.246070700399858	0.26958198482508	-33.4076863433508	0.252318176899069	0.91733230018365	5.38843595268937	14.9989042073252	0.806811960696028
"113"	112	-4509.82310392494	-4551.52793130476	-4509.82310392494	-41.7048273798227	-4509.82310392494	14.9989042073252	0.563185514519732	0.992881190991988	1.38258971125529	0.556000269208537	0.618437871817873	0.239228592509226	0.256716033700047	0.238008695790435	0.266046678000292	-32.5355316032684	0.153433498630171	0.93370329345559	5.38843595268937	14.9989042073252	0.93904914677373
"114"	113	-4505.77587807685	-4546.04318245871	-4505.77587807685	-40.2673043818599	-4505.77587807685	14.9989042073252	0.563185514519732	0.992881190991988	1.49000671828509	0.556000269208537	0.618437871817873	0.242661120401396	0.253283505807877	0.240145067296318	0.263910306494409	-31.0161857329466	0.241800503757523	0.898781832886934	5.38843595268937	14.9989042073252	0.983907455818695
"115"	114	-4444.46448802938	-4484.2757660684	-4444.46448802938	-39.8112780390208	-4444.46448802938	14.9989042073252	0.670271229438741	1.5414343394303	1.1866547644015	0.944237561819779	0.869669473434053	0.242661120401396	0.245926535956585	0.24750203714761	0.263910306494409	-29.2944380707881	0.172934245621068	0.937625013855054	5.38843595268937	14.9989042073252	1.37217971977395
"116"	115	-4440.53934276697	-4478.68191954911	-4440.53934276697	-38.1425767821423	-4440.53934276697	14.9989042073252	0.670271229438741	1.5414343394303	1.1866547644015	0.860613035763524	0.783333319463717	0.255488712541524	0.242694944856868	0.24750203714761	0.254314305453998	-27.8301562391632	0.200204374875404	0.943642937342994	5.38843595268937	14.9989042073252	1.29890401616711
"117"	116	-4437.61315834145	-4488.20825551156	-4437.61315834145	-50.5950971701145	-4437.61315834145	14.9989042073252	0.532947394055051	1.64215384560019	1.1866547644015	0.583297086181068	1.11496969915701	0.245604478014868	0.252579179383524	0.24750203714761	0.254314305453998	-40.4777350889274	0.126437353725237	0.952409487113048	5.38843595268937	14.9989042073252	0.717696074102105
"118"	117	-4433.81684199762	-4482.76151604276	-4433.81684199762	-48.9446740451404	-4433.81684199762	14.9989042073252	0.532947394055051	1.64215384560019	1.13686701062303	0.583297086181068	1.09750909767709	0.245604478014868	0.251784189773412	0.244704608774216	0.257906723437505	-38.8897505535165	0.073080886289518	0.972890567605895	5.38843595268937	14.9989042073252	1.13638176512909
"119"	118	-4432.28214525917	-4479.98113574193	-4432.28214525917	-47.6989904827603	-4432.28214525917	14.9989042073252	0.532947394055051	1.64215384560019	1.13686701062303	0.583297086181068	1.13478497951272	0.241495077330406	0.255893590457874	0.244704608774216	0.257906723437505	-37.6086093723295	0.105912499479875	0.972890567605895	5.38843595268937	14.9989042073252	0.953866818372171
"120"	119	-4430.84817045219	-4477.35450216364	-4430.84817045219	-46.5063317114574	-4430.84817045219	14.9989042073252	0.551832701658541	1.59865930321614	1.21513074928567	0.583297086181068	0.938995726545318	0.241495077330406	0.256909364223115	0.251600138658004	0.249995419788475	-36.5370809398108	0.067635476672938	0.97295226679351	5.38843595268937	14.9989042073252	1.14551949836335
"121"	120	-4418.0818379391	-4454.59416326258	-4418.0818379391	-36.512325323484	-4418.0818379391	14.9989042073252	0.551832701658541	1.59865930321614	1.21513074928567	0.583297086181068	0.938995726545318	0.241495077330406	0.256909364223115	0.251600138658004	0.249995419788475	-26.5430745518374	0.100926870206519	0.980167348400893	5.38843595268937	14.9989042073252	1.28656898241652
"122"	121	-4375.08879978656	-4423.12850460432	-4375.08879978656	-48.0397048177576	-4375.08879978656	14.9989042073252	0.469996745806266	1.59865930321614	1.03623331246767	0.972606054246243	0.938995726545318	0.241495077330406	0.25899879258924	0.251600138658004	0.24790599142235	-37.8756677155273	0.0953561187995028	0.95362958638885	5.38843595268937	14.9989042073252	0.799698329805754
"123"	122	-4372.22420137094	-4427.08224301461	-4372.22420137094	-54.858041643674	-4372.22420137094	14.9989042073252	0.364428258107299	0.972749526478247	1.18776289385963	0.972606054246243	0.92513007062792	0.241495077330406	0.25899879258924	0.251600138658004	0.24790599142235	-45.3201984674635	0.102522681825547	0.95362958638885	5.38843595268937	14.9989042073252	0.656725109540459
"124"	123	-4331.84940930808	-4385.21958340587	-4331.84940930808	-53.37017409779	-4331.84940930808	14.9989042073252	0.364428258107299	0.920028138550589	1.70954842312374	0.972606054246243	0.668453179843922	0.241495077330406	0.25899879258924	0.251600138658004	0.24790599142235	-43.8241622104796	0.387224398116532	0.759130470100092	5.38843595268937	14.9989042073252	0.604891408740709
"125"	124	-4329.46670616617	-4386.69553516835	-4329.46670616617	-57.2288290021855	-4329.46670616617	14.9989042073252	0.315869865441356	1.24818312961058	0.926840935982338	0.972606054246243	0.668453179843922	0.249720275492097	0.250773594427549	0.251600138658004	0.24790599142235	-48.1771898066898	0.343756524722734	0.838866111884092	5.38843595268937	14.9989042073252	0.588016890408749
"126"	125	-4322.64556870885	-4386.86366664519	-4322.64556870885	-64.2180979363369	-4322.64556870885	14.9989042073252	0.315869865441356	0.935822825591815	0.562454735285039	1.07764584909627	0.668453179843922	0.249720275492097	0.250773594427549	0.239817968322653	0.259688161757701	-55.8586990373273	0.299157023750258	0.848102174296656	5.38843595268937	14.9989042073252	0.466726848342396
"127"	126	-4313.66533110517	-4376.69228093184	-4313.66533110517	-63.0269498266779	-4313.66533110517	14.9989042073252	0.287821768001174	0.935822825591815	0.562454735285039	1.07764584909627	0.799134069642605	0.23976637390195	0.260727496017695	0.239817968322653	0.259688161757701	-54.5759928339366	0.325284524879175	0.810297290300586	5.38843595268937	14.9989042073252	0.478247988378284
"128"	127	-4309.90345701534	-4374.61174100294	-4309.90345701534	-64.7082839875973	-4309.90345701534	14.9989042073252	0.293687694710675	0.935822825591815	0.879187271799256	0.550631824969573	0.375410152648945	0.23976637390195	0.260727496017695	0.239817968322653	0.259688161757701	-57.2322497763055	0.288495568403646	0.757050552285274	5.38843595268937	14.9989042073252	0.489934298899974
"129"	128	-4304.30635574675	-4371.78282437761	-4304.30635574675	-67.4764686308614	-4304.30635574675	14.9989042073252	0.363535748329605	0.935822825591815	0.879187271799256	0.550631824969573	0.375410152648945	0.23976637390195	0.265328476450603	0.235216987889746	0.259688161757701	-59.7907569519864	0.20088644013573	0.833778942221732	5.38843595268937	14.9989042073252	0.473038067346759
"130"	129	-4296.34060994488	-4375.59193641795	-4296.34060994488	-79.2513264730665	-4296.34060994488	14.9989042073252	0.785810418298576	0.935822825591815	0.879187271799256	0.582594601354339	0.479416562309055	0.23976637390195	0.265328476450603	0.235216987889746	0.259688161757701	-70.4915672838683	0.160085546758825	0.768150727503438	5.38843595268937	14.9989042073252	0.298929981044654
"131"	130	-4289.11965128033	-4372.20057088608	-4289.11965128033	-83.0809196057515	-4289.11965128033	14.9989042073252	0.785810418298576	0.935822825591815	0.615395212001921	0.582594601354339	0.479416562309055	0.23976637390195	0.265328476450603	0.235216987889746	0.259688161757701	-74.6864362037667	0.100238560319033	0.824994681795822	5.38843595268937	14.9989042073252	0.343735273373816
"132"	131	-4288.08190126639	-4374.66836647862	-4288.08190126639	-86.5864652122308	-4288.08190126639	14.9989042073252	0.785810418298576	0.627633620978978	0.494941733520922	0.878683145737884	0.479416562309055	0.23976637390195	0.263652583878645	0.236892880461703	0.259688161757701	-78.3858711253317	0.161729711876894	0.892535607707199	5.38843595268937	14.9989042073252	0.270572753616088
"133"	132	-4284.93489136437	-4369.07929371781	-4284.93489136437	-84.1444023534397	-4284.93489136437	14.9989042073252	0.468801218220762	0.47852870194103	0.481442511141015	0.878683145737884	0.479416562309055	0.23976637390195	0.263652583878645	0.245859770995471	0.250721271223934	-76.7589731806749	0.296851508669939	0.453183780277551	5.38843595268937	14.9989042073252	0.24994699821934
"134"	133	-4276.0785635028	-4367.03525132973	-4276.0785635028	-90.9566878269294	-4276.0785635028	14.9989042073252	0.484910196969619	0.47852870194103	0.481442511141015	0.878683145737884	0.64885298074267	0.23976637390195	0.262807902460055	0.245859770995471	0.251565952642524	-83.2331040070202	0.279942054328057	0.593120158131643	5.38843595268937	14.9989042073252	0.193009782428513
"135"	134	-4261.95882754488	-4351.3870504143	-4261.95882754488	-89.4282228694203	-4261.95882754488	14.9989042073252	0.484910196969619	0.36571035716508	0.733027974408349	0.8782387553713	0.815746551750306	0.23858444267382	0.262807902460055	0.245859770995471	0.252747883870654	-81.3075580445046	0.261930923399143	0.670457326022088	5.38843595268937	14.9989042073252	0.19806636238566
"136"	135	-4260.31153155838	-4348.89258725963	-4260.31153155838	-88.5810557012566	-4260.31153155838	14.9989042073252	0.484910196969619	0.36571035716508	0.733027974408349	0.58665259068288	0.815746551750306	0.232329383780587	0.262807902460055	0.252114829888704	0.252747883870654	-80.8728608904185	0.230761443625804	0.606665457239122	5.38843595268937	14.9989042073252	0.209702111726069
"137"	136	-4254.77826887751	-4345.20419266676	-4254.77826887751	-90.4259237892451	-4254.77826887751	14.9989042073252	0.532842378614759	0.36571035716508	0.733027974408349	0.498973233473355	0.610700906835417	0.232329383780587	0.262807902460055	0.252114829888704	0.252747883870654	-83.0814673134036	0.273276217740469	0.651845476257335	5.38843595268937	14.9989042073252	0.1946857403099
"138"	137	-4244.40181471339	-4338.24645011118	-4244.40181471339	-93.8446353977856	-4244.40181471339	14.9989042073252	0.532842378614759	0.36571035716508	0.658180071981412	0.498973233473355	1.15638157449698	0.229095755153994	0.26798089630673	0.255348458515298	0.247574890023979	-85.9488941222361	0.223785098794661	0.689880950366703	5.38843595268937	14.9989042073252	0.227037229416255
"139"	138	-4234.29354361224	-4333.08809950445	-4234.29354361224	-98.7945558922136	-4234.29354361224	14.9989042073252	0.532842378614759	0.36571035716508	1.09299938101095	0.498973233473355	1.15638157449698	0.226306655272808	0.277233597593961	0.258137558396483	0.238322188736747	-90.3734904415341	0.117745140687134	0.831428220939659	5.38843595268937	14.9989042073252	0.207897317286105
"140"	139	-4233.96586035695	-4317.70089018873	-4233.96586035695	-83.7350298317886	-4233.96586035695	14.9989042073252	0.532842378614759	0.36571035716508	0.813003048411749	0.498973233473355	1.15638157449698	0.238378466460645	0.271214048692456	0.258137558396483	0.232269926450416	-75.623112773963	0.136245077405239	0.86942390465325	5.38843595268937	14.9989042073252	0.237871917179891
"141"	140	-4195.26446947482	-4284.90080304142	-4195.26446947482	-89.6363335665954	-4195.26446947482	14.9989042073252	0.532842378614759	0.36571035716508	0.813003048411749	0.45463072121643	1.15638157449698	0.239637499449236	0.267265419778002	0.258030235000499	0.235066845772263	-81.6172643779587	0.164274091259947	0.772796074844966	5.38843595268937	14.9989042073252	0.201530706379339
"142"	141	-4187.71510524597	-4278.17337478687	-4187.71510524597	-90.4582695409031	-4187.71510524597	14.9989042073252	0.532842378614759	0.338223557236567	0.813003048411749	0.45463072121643	1.15638157449698	0.239637499449236	0.267265419778002	0.258030235000499	0.235066845772263	-82.5148025218353	0.180372183265121	0.601618069359703	5.38843595268937	14.9989042073252	0.234338648211651
"143"	142	-4169.69692414762	-4254.09459262177	-4169.69692414762	-84.3976684741538	-4169.69692414762	14.9989042073252	0.532842378614759	0.338223557236567	0.813003048411749	0.45463072121643	1.15638157449698	0.239637499449236	0.267265419778002	0.258030235000499	0.235066845772263	-76.454201455086	0.275488019723378	0.583831263570177	5.38843595268937	14.9989042073252	0.206594601870801
"144"	143	-4168.526357262	-4259.43982437122	-4168.526357262	-90.913467109222	-4168.526357262	14.9989042073252	0.532842378614759	0.338223557236567	0.643971782508153	0.382533623820013	0.927192955584306	0.239637499449236	0.267265419778002	0.258030235000499	0.235066845772263	-83.6123381400101	0.172440007245509	0.658288034559329	5.38843595268937	14.9989042073252	0.202197911092382
"145"	144	-4167.78046546038	-4260.24996186124	-4167.78046546038	-92.4694964008632	-4167.78046546038	14.9989042073252	0.532842378614759	0.356524560876949	0.643971782508153	0.676368583749537	0.782883392515929	0.239637499449236	0.267265419778002	0.258030235000499	0.235066845772263	-84.7217321035491	0.150303630175347	0.75232540147428	5.38843595268937	14.9989042073252	0.211868663090995
"146"	145	-4156.26124800532	-4246.56721436857	-4156.26124800532	-90.305966363252	-4156.26124800532	14.9989042073252	0.494276263190856	0.36321557378907	0.996781448034372	0.559046347509007	0.769391298396205	0.238135681520027	0.268767237707211	0.258030235000499	0.235066845772263	-82.3756979537793	0.336607187195516	0.250475689694072	5.38843595268937	14.9989042073252	0.241739695267607
"147"	146	-4150.06761813729	-4240.98570799145	-4150.06761813729	-90.9180898541603	-4150.06761813729	14.9989042073252	0.986963527200844	0.36321557378907	0.996781448034372	0.559046347509007	0.769391298396205	0.232964699566105	0.26490980318784	0.261887669519871	0.240237827726184	-82.281591155201	0.304856560146284	0.535241596743475	5.38843595268937	14.9989042073252	0.213598205879226
"148"	147	-4147.86258478248	-4236.06213404978	-4147.86258478248	-88.1995492673006	-4147.86258478248	14.9989042073252	0.986963527200844	0.36321557378907	0.996781448034372	0.559046347509007	0.799961443217108	0.232964699566105	0.26490980318784	0.261887669519871	0.240237827726184	-79.5229778964822	0.185561443911954	0.785345587204642	5.38843595268937	14.9989042073252	0.183398438245711
"149"	148	-4136.25218908345	-4220.92822986256	-4136.25218908345	-84.676040779113	-4136.25218908345	14.9991572482998	0.986963527200844	0.36321557378907	0.996781448034372	0.559046347509007	0.799961443217108	0.232964699566105	0.270920588797163	0.261887669519871	0.234227042116861	-76.2447349872912	0.120948346075665	0.87312714798775	5.63370153168594	14.9991572482998	0.22570465150205
"150"	149	-4132.8030813579	-4219.99279648968	-4132.8030813579	-87.1897151317792	-4132.8030813579	14.9991572482998	0.980498962388217	0.36321557378907	0.996781448034372	0.559046347509007	0.799961443217108	0.234084365291946	0.270920588797163	0.26076800379403	0.234227042116861	-78.7652987197019	0.135148913217746	0.738942469663533	5.63370153168594	14.9991572482998	0.222832277264379
"151"	150	-4130.68699097338	-4223.57549589987	-4130.68699097338	-92.888504926494	-4130.68699097338	14.9991572482998	0.980498962388217	0.36321557378907	1.31426508525895	0.559046347509007	0.799961443217108	0.234084365291946	0.270920588797163	0.26076800379403	0.234227042116861	-84.1696638382479	0.202383844972212	0.764097387344863	5.63370153168594	14.9991572482998	0.174563221298096
