"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","JC69","strict","birth_death",-11398.5857677228,7.26623405436414,0.999990467497532,8.53603665950146
"2","HKY","strict","yule",-11410.1465614765,8.39857359985458,0.00000953250246784958,16.4655314035418
"3","TN93","strict","yule",-19407.6792023356,1.72429957195817,0,7.60352851770157
